Order ID,Order Date,Ship Mode,Segment,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Year,Month,Month_Name,Profit Margin
CA-2021-109189,2021-07-23 11:28:33.093510784,Second Class,Consumer,Florida,East,Office Supplies,Binders,157.54,5,0.5,-17.65,2021,7,Jul,-11.2
CA-2022-109190,2023-11-11 11:22:17.009055888,Second Class,Home Office,Pennsylvania,South,Office Supplies,Binders,31.46,10,0.0,8.88,2023,11,Nov,28.23
CA-2023-109191,2020-06-15 13:09:29.350077550,Second Class,Consumer,Georgia,South,Technology,Phones,72.64,6,0.5,2.54,2020,6,Jun,3.5
CA-2020-109192,2021-02-25 23:53:13.655876320,First Class,Corporate,Illinois,South,Office Supplies,Supplies,314.78,14,0.4,-47.72,2021,2,Feb,-15.16
CA-2021-109193,2022-06-23 04:21:40.445289440,Same Day,Consumer,California,Central,Office Supplies,Storage,49.35,5,0.1,13.56,2022,6,Jun,27.48
CA-2022-109194,2020-03-31 15:38:46.212037824,Second Class,Corporate,Illinois,East,Office Supplies,Paper,193.58,1,0.0,65.67,2020,3,Mar,33.92
CA-2023-109195,2023-03-12 06:37:33.264622000,Second Class,Corporate,Ohio,East,Technology,Copiers,224.19,9,0.2,-19.16,2023,3,Mar,-8.55
CA-2020-109196,2022-02-08 09:49:07.615950368,Same Day,Home Office,California,West,Office Supplies,Binders,237.67,10,0.3,43.26,2022,2,Feb,18.2
CA-2021-109197,2023-09-10 17:58:06.526242048,First Class,Home Office,Michigan,West,Office Supplies,Storage,259.89,12,0.1,89.02,2023,9,Sep,34.25
CA-2022-109198,2023-01-18 12:51:32.970430784,First Class,Home Office,Illinois,West,Furniture,Furnishings,278.03,6,0.0,57.98,2023,1,Jan,20.85
CA-2023-109199,2023-11-25 11:58:27.059588736,First Class,Home Office,Pennsylvania,Central,Furniture,Bookcases,79.54,5,0.3,-1.82,2023,11,Nov,-2.29
CA-2020-109200,2023-04-13 11:45:37.599439632,First Class,Consumer,Pennsylvania,East,Office Supplies,Storage,34.2,11,0.1,10.19,2023,4,Apr,29.8
CA-2021-109201,2023-08-02 19:32:42.375544096,Same Day,Consumer,Michigan,East,Furniture,Bookcases,61.96,6,0.0,15.37,2023,8,Aug,24.81
CA-2022-109202,2021-08-30 14:36:52.918396960,Standard Class,Corporate,California,South,Furniture,Furnishings,307.95,3,0.4,15.3,2021,8,Aug,4.97
CA-2023-109203,2020-09-29 11:12:37.752539148,Same Day,Consumer,Illinois,Central,Furniture,Furnishings,44.66,9,0.4,-11.41,2020,9,Sep,-25.55
CA-2020-109204,2022-10-22 05:18:48.433481760,Second Class,Corporate,Michigan,West,Office Supplies,Binders,52.43,12,0.0,7.87,2022,10,Oct,15.01
CA-2021-109205,2023-10-11 01:31:17.000050032,First Class,Corporate,Pennsylvania,East,Technology,Accessories,52.14,4,0.0,4.51,2023,10,Oct,8.65
CA-2022-109206,2023-10-27 10:13:28.725671680,Second Class,Corporate,Florida,Central,Furniture,Chairs,23.43,6,0.1,3.55,2023,10,Oct,15.15
CA-2023-109207,2022-03-15 23:35:51.858708160,Standard Class,Corporate,Washington,Central,Office Supplies,Paper,47.13,13,0.0,18.46,2022,3,Mar,39.17
CA-2020-109208,2021-10-01 21:30:08.555561112,First Class,Home Office,Michigan,South,Office Supplies,Paper,403.59,6,0.0,112.16,2021,10,Oct,27.79
CA-2021-109209,2021-10-31 20:17:22.517636464,Standard Class,Corporate,Washington,West,Furniture,Furnishings,72.47,13,0.3,1.31,2021,10,Oct,1.81
CA-2022-109210,2022-02-08 15:04:41.522989944,Second Class,Home Office,Michigan,Central,Office Supplies,Binders,25.82,2,0.5,-5.26,2022,2,Feb,-20.37
CA-2023-109211,2022-07-19 23:45:48.406464192,Same Day,Corporate,California,Central,Office Supplies,Supplies,88.98,9,0.0,6.71,2022,7,Jul,7.54
CA-2020-109212,2021-02-23 19:17:34.585480560,Standard Class,Home Office,Georgia,South,Technology,Accessories,247.29,2,0.2,48.61,2021,2,Feb,19.66
CA-2021-109213,2020-01-10 22:25:37.119127432,Same Day,Home Office,Michigan,East,Furniture,Chairs,23.79,10,0.0,6.62,2020,1,Jan,27.83
CA-2022-109214,2020-03-02 15:38:59.180467304,Second Class,Consumer,Georgia,West,Technology,Copiers,385.03,12,0.0,162.63,2020,3,Mar,42.24
CA-2023-109215,2022-06-20 20:15:38.770200624,Second Class,Consumer,Michigan,East,Technology,Phones,35.13,5,0.0,7.83,2022,6,Jun,22.29
CA-2020-109216,2023-11-14 09:29:49.102916896,Second Class,Corporate,Illinois,South,Furniture,Furnishings,99.93,11,0.0,21.05,2023,11,Nov,21.06
CA-2021-109217,2023-04-14 00:01:56.715865312,Second Class,Home Office,Ohio,West,Office Supplies,Paper,98.67,2,0.1,35.5,2023,4,Apr,35.98
CA-2022-109218,2020-11-10 00:44:48.787712012,Second Class,Corporate,Illinois,West,Office Supplies,Storage,84.65,9,0.3,-11.3,2020,11,Nov,-13.35
CA-2023-109219,2022-08-28 15:43:05.580627408,First Class,Consumer,Florida,West,Technology,Phones,139.1,2,0.1,9.87,2022,8,Aug,7.1
CA-2020-109220,2023-10-26 02:40:05.283434224,First Class,Corporate,Ohio,Central,Technology,Accessories,323.29,8,0.1,53.43,2023,10,Oct,16.53
CA-2021-109221,2023-04-11 12:25:32.436083456,Same Day,Consumer,New York,South,Furniture,Bookcases,142.48,11,0.0,36.96,2023,4,Apr,25.94
CA-2022-109222,2021-07-03 12:52:07.552909392,Standard Class,Home Office,Texas,Central,Furniture,Furnishings,80.99,11,0.2,8.87,2021,7,Jul,10.95
CA-2023-109223,2022-12-01 09:32:24.724070640,Standard Class,Home Office,Florida,South,Technology,Copiers,234.47,1,0.0,31.62,2022,12,Dec,13.49
CA-2020-109224,2020-12-08 01:57:08.888777704,First Class,Home Office,Texas,Central,Office Supplies,Supplies,182.59,14,0.0,76.82,2020,12,Dec,42.07
CA-2021-109225,2021-07-03 05:51:22.343523288,Second Class,Home Office,Michigan,East,Office Supplies,Storage,75.98,3,0.0,25.18,2021,7,Jul,33.14
CA-2022-109226,2021-09-21 19:34:08.831740632,Second Class,Corporate,Florida,South,Furniture,Tables,154.83,7,0.0,23.75,2021,9,Sep,15.34
CA-2023-109227,2020-04-07 03:40:32.120878571,First Class,Home Office,Georgia,Central,Office Supplies,Binders,69.94,11,0.1,6.13,2020,4,Apr,8.76
CA-2020-109228,2020-10-10 22:27:12.220943612,Second Class,Consumer,California,South,Furniture,Bookcases,62.44,6,0.0,25.11,2020,10,Oct,40.21
CA-2021-109229,2023-11-17 14:38:06.406164000,Standard Class,Corporate,Pennsylvania,West,Office Supplies,Storage,332.22,11,0.3,-12.58,2023,11,Nov,-3.79
CA-2022-109230,2023-04-03 23:51:08.294391344,Second Class,Consumer,Florida,Central,Furniture,Furnishings,232.05,2,0.4,-11.01,2023,4,Apr,-4.74
CA-2023-109231,2021-07-05 03:26:16.204532944,Second Class,Consumer,Michigan,South,Technology,Copiers,320.66,9,0.0,31.48,2021,7,Jul,9.82
CA-2020-109232,2020-02-24 20:36:28.062240456,Standard Class,Home Office,Michigan,West,Office Supplies,Supplies,280.09,2,0.1,19.8,2020,2,Feb,7.07
CA-2021-109233,2020-04-09 15:16:56.400660429,Standard Class,Corporate,Michigan,South,Furniture,Tables,61.12,6,0.1,8.35,2020,4,Apr,13.66
CA-2022-109234,2021-01-09 19:21:32.340021012,First Class,Consumer,Michigan,East,Office Supplies,Binders,403.95,1,0.5,-35.36,2021,1,Jan,-8.75
CA-2023-109235,2021-04-24 02:50:32.090859056,Second Class,Home Office,Ohio,West,Furniture,Bookcases,110.21,11,0.0,17.86,2021,4,Apr,16.21
CA-2020-109236,2023-09-01 13:04:22.430579872,Same Day,Home Office,Michigan,South,Technology,Machines,375.86,3,0.2,101.6,2023,9,Sep,27.03
CA-2021-109237,2023-11-07 07:26:32.775303936,Standard Class,Corporate,Ohio,Central,Technology,Copiers,130.96,5,0.0,18.08,2023,11,Nov,13.81
CA-2022-109238,2022-09-29 01:34:05.589633264,Standard Class,Corporate,Pennsylvania,South,Furniture,Furnishings,202.99,7,0.1,57.15,2022,9,Sep,28.15
CA-2023-109239,2022-03-04 15:51:39.994996744,Standard Class,Home Office,New York,East,Office Supplies,Supplies,209.19,3,0.0,40.97,2022,3,Mar,19.59
CA-2020-109240,2023-12-17 01:09:01.251813680,Standard Class,Corporate,Florida,Central,Technology,Copiers,334.69,9,0.0,128.31,2023,12,Dec,38.34
CA-2021-109241,2022-07-15 07:33:45.056286576,Standard Class,Corporate,Florida,West,Office Supplies,Supplies,28.95,4,0.0,12.14,2022,7,Jul,41.93
CA-2022-109242,2022-07-19 07:59:06.685345472,Standard Class,Home Office,Florida,East,Office Supplies,Paper,30.68,9,0.0,3.83,2022,7,Jul,12.48
CA-2023-109243,2021-07-27 22:25:02.536648824,First Class,Corporate,Texas,Central,Office Supplies,Storage,290.53,3,0.0,71.64,2021,7,Jul,24.66
CA-2020-109244,2023-11-11 21:53:24.823135040,Second Class,Corporate,California,Central,Furniture,Bookcases,211.95,11,0.2,-10.23,2023,11,Nov,-4.83
CA-2021-109245,2023-10-19 16:23:30.676940000,Same Day,Home Office,Illinois,Central,Office Supplies,Binders,68.33,12,0.2,11.78,2023,10,Oct,17.24
CA-2022-109246,2023-03-28 22:20:30.199629760,Same Day,Home Office,Washington,Central,Furniture,Furnishings,213.64,3,0.1,64.71,2023,3,Mar,30.29
CA-2023-109247,2021-02-11 05:45:10.581878220,Same Day,Consumer,Texas,Central,Furniture,Chairs,36.31,13,0.0,7.47,2021,2,Feb,20.57
CA-2020-109248,2022-09-01 14:23:15.907339776,Second Class,Home Office,Ohio,East,Technology,Copiers,3882.71,4,0.0,810.32,2022,9,Sep,20.87
CA-2021-109249,2022-07-12 05:55:50.357732528,Same Day,Consumer,Illinois,East,Technology,Copiers,550.91,2,0.3,-59.75,2022,7,Jul,-10.85
CA-2022-109250,2023-08-22 07:38:00.102066336,Second Class,Corporate,Florida,East,Technology,Machines,276.53,14,0.0,47.73,2023,8,Aug,17.26
CA-2023-109251,2022-12-25 10:19:23.196077440,Second Class,Home Office,Michigan,South,Furniture,Chairs,160.07,5,0.4,-22.48,2022,12,Dec,-14.04
CA-2020-109252,2022-11-19 04:45:57.232200928,Second Class,Corporate,Florida,South,Technology,Phones,79.94,9,0.3,-10.21,2022,11,Nov,-12.77
CA-2021-109253,2020-07-19 21:08:01.452944414,Second Class,Home Office,Michigan,East,Technology,Accessories,40.04,8,0.0,6.97,2020,7,Jul,17.41
CA-2022-109254,2022-01-31 17:44:20.869565216,Same Day,Home Office,Texas,East,Office Supplies,Supplies,132.45,8,0.3,22.9,2022,1,Jan,17.29
CA-2023-109255,2023-06-11 03:31:53.383699408,Second Class,Home Office,Ohio,South,Technology,Phones,62.82,8,0.1,6.29,2023,6,Jun,10.01
CA-2020-109256,2020-07-16 19:30:06.754390354,First Class,Consumer,Ohio,West,Technology,Accessories,66.59,8,0.1,5.31,2020,7,Jul,7.97
CA-2021-109257,2020-08-01 12:25:36.758893280,Standard Class,Home Office,California,South,Technology,Phones,35.99,14,0.3,-1.3,2020,8,Aug,-3.61
CA-2022-109258,2022-09-19 08:24:02.377545408,Standard Class,Home Office,California,Central,Office Supplies,Supplies,190.5,6,0.1,67.46,2022,9,Sep,35.41
CA-2023-109259,2022-10-04 18:18:47.172662224,Standard Class,Consumer,New York,South,Technology,Accessories,101.8,13,0.2,19.94,2022,10,Oct,19.59
CA-2020-109260,2023-01-18 21:37:29.482163408,First Class,Home Office,Florida,South,Furniture,Chairs,253.43,13,0.2,-7.43,2023,1,Jan,-2.93
CA-2021-109261,2022-03-02 16:31:34.831640568,Standard Class,Consumer,New York,East,Furniture,Tables,234.42,7,0.2,44.78,2022,3,Mar,19.1
CA-2022-109262,2023-11-30 18:12:00.828538544,Same Day,Corporate,Georgia,East,Office Supplies,Paper,186.69,11,0.2,36.68,2023,11,Nov,19.65
CA-2023-109263,2020-05-01 06:12:41.895231900,Same Day,Consumer,Georgia,East,Furniture,Furnishings,2120.57,10,0.0,911.96,2020,5,May,43.01
CA-2020-109264,2021-08-16 01:44:23.751438432,First Class,Corporate,Washington,Central,Office Supplies,Binders,338.22,12,0.0,137.47,2021,8,Aug,40.65
CA-2021-109265,2022-08-12 17:32:01.669084896,First Class,Home Office,New York,Central,Technology,Phones,42.07,14,0.4,-9.76,2022,8,Aug,-23.2
CA-2022-109266,2020-10-01 07:02:20.311202280,First Class,Consumer,Pennsylvania,East,Technology,Phones,234.8,5,0.0,54.43,2020,10,Oct,23.18
CA-2023-109267,2020-07-20 11:09:31.871716616,First Class,Corporate,Illinois,West,Technology,Accessories,140.61,6,0.1,35.32,2020,7,Jul,25.12
CA-2020-109268,2021-11-13 15:05:20.428278376,Standard Class,Corporate,Texas,South,Technology,Copiers,38.8,3,0.0,17.05,2021,11,Nov,43.94
CA-2021-109269,2022-11-01 05:29:36.854955712,Second Class,Consumer,New York,West,Technology,Phones,35.82,5,0.0,3.01,2022,11,Nov,8.4
CA-2022-109270,2022-09-22 20:33:04.890178608,Standard Class,Home Office,Michigan,East,Technology,Phones,233.5,10,0.0,46.07,2022,9,Sep,19.73
CA-2023-109271,2021-09-03 02:45:55.431030168,First Class,Corporate,California,South,Furniture,Chairs,298.14,12,0.0,73.61,2021,9,Sep,24.69
CA-2020-109272,2023-05-27 23:25:20.728473504,Same Day,Consumer,Illinois,East,Furniture,Furnishings,52.13,3,0.1,7.05,2023,5,May,13.52
CA-2021-109273,2021-02-19 04:50:42.537649472,First Class,Corporate,Ohio,West,Furniture,Tables,391.57,5,0.3,-3.01,2021,2,Feb,-0.77
CA-2022-109274,2022-08-15 05:08:25.948866768,First Class,Corporate,Michigan,West,Office Supplies,Supplies,197.34,10,0.1,23.22,2022,8,Aug,11.77
CA-2023-109275,2020-12-27 05:16:30.103567316,Standard Class,Consumer,Ohio,East,Technology,Accessories,490.71,1,0.2,136.54,2020,12,Dec,27.82
CA-2020-109276,2020-11-07 14:53:35.810276680,Second Class,Consumer,Florida,West,Technology,Accessories,441.25,1,0.1,128.54,2020,11,Nov,29.13
CA-2021-109277,2023-11-30 11:11:15.619152448,Standard Class,Home Office,New York,East,Furniture,Furnishings,126.67,10,0.3,13.26,2023,11,Nov,10.47
CA-2022-109278,2022-02-21 01:06:42.921899232,First Class,Home Office,Illinois,East,Technology,Phones,761.74,6,0.2,41.35,2022,2,Feb,5.43
CA-2023-109279,2022-05-17 22:48:14.481412912,Same Day,Corporate,Georgia,West,Technology,Phones,48.23,8,0.0,19.42,2022,5,May,40.27
CA-2020-109280,2021-02-08 21:39:08.906789412,Second Class,Home Office,Ohio,West,Furniture,Tables,1620.18,4,0.1,11.89,2021,2,Feb,0.73
CA-2021-109281,2022-07-06 13:11:08.774703552,First Class,Corporate,Illinois,East,Office Supplies,Supplies,61.63,13,0.3,-8.17,2022,7,Jul,-13.26
CA-2022-109282,2021-03-23 13:29:09.477160152,Same Day,Consumer,Florida,East,Office Supplies,Supplies,141.46,7,0.2,38.42,2021,3,Mar,27.16
CA-2023-109283,2021-07-28 10:41:21.653074496,Same Day,Consumer,Ohio,East,Technology,Phones,84.17,5,0.4,-3.64,2021,7,Jul,-4.32
CA-2020-109284,2020-09-26 07:49:31.751638564,Same Day,Home Office,Georgia,South,Office Supplies,Storage,101.82,2,0.0,11.59,2020,9,Sep,11.38
CA-2021-109285,2021-12-25 20:24:13.184569968,Second Class,Corporate,Illinois,West,Office Supplies,Storage,2761.57,5,0.5,81.9,2021,12,Dec,2.97
CA-2022-109286,2022-07-28 11:07:39.478661120,Second Class,Home Office,Illinois,Central,Furniture,Tables,93.44,12,0.0,41.11,2022,7,Jul,44.0
CA-2023-109287,2021-06-04 07:36:46.614299296,First Class,Corporate,New York,West,Office Supplies,Binders,347.62,2,0.0,139.95,2021,6,Jun,40.26
CA-2020-109288,2023-09-29 19:32:16.438685136,Standard Class,Corporate,New York,West,Furniture,Bookcases,117.28,14,0.1,7.67,2023,9,Sep,6.54
CA-2021-109289,2023-03-19 13:56:23.499274528,Standard Class,Consumer,Illinois,Central,Technology,Copiers,378.63,9,0.0,61.11,2023,3,Mar,16.14
CA-2022-109290,2021-09-04 12:04:30.175614144,Second Class,Consumer,California,West,Furniture,Tables,86.13,1,0.2,4.55,2021,9,Sep,5.28
CA-2023-109291,2022-09-11 09:18:30.421774144,First Class,Corporate,Pennsylvania,West,Furniture,Chairs,191.74,3,0.4,-7.34,2022,9,Sep,-3.83
CA-2020-109292,2023-12-01 06:28:19.944964224,First Class,Home Office,Michigan,East,Furniture,Furnishings,278.3,14,0.4,35.31,2023,12,Dec,12.69
CA-2021-109293,2021-02-27 05:41:25.795767248,First Class,Home Office,Pennsylvania,East,Furniture,Chairs,72.11,14,0.1,25.42,2021,2,Feb,35.25
CA-2022-109294,2020-08-10 13:48:58.249862408,Standard Class,Home Office,Georgia,South,Office Supplies,Binders,2339.58,1,0.1,791.84,2020,8,Aug,33.85
CA-2023-109295,2023-11-11 14:52:39.613748928,Second Class,Corporate,Illinois,Central,Office Supplies,Storage,293.23,5,0.5,-92.16,2023,11,Nov,-31.43
CA-2020-109296,2023-05-17 16:13:47.097613440,First Class,Corporate,Georgia,West,Office Supplies,Binders,118.4,12,0.1,32.31,2023,5,May,27.29
CA-2021-109297,2022-08-11 20:29:46.040926592,Standard Class,Corporate,California,Central,Office Supplies,Storage,73.9,4,0.4,5.97,2022,8,Aug,8.08
CA-2022-109298,2022-06-12 17:39:44.209736320,Standard Class,Consumer,Pennsylvania,East,Office Supplies,Supplies,162.67,11,0.4,-22.24,2022,6,Jun,-13.67
CA-2023-109299,2021-04-11 22:04:04.598989344,Standard Class,Corporate,New York,Central,Technology,Machines,43.99,6,0.0,6.06,2021,4,Apr,13.78
CA-2020-109300,2023-07-13 08:39:57.718517040,First Class,Home Office,Florida,Central,Technology,Machines,882.09,5,0.0,308.18,2023,7,Jul,34.94
CA-2021-109301,2021-04-22 15:46:46.043928552,Second Class,Corporate,California,West,Furniture,Tables,228.44,7,0.1,1.45,2021,4,Apr,0.63
CA-2022-109302,2023-12-15 15:50:26.507229696,Same Day,Corporate,California,South,Office Supplies,Supplies,135.91,14,0.3,25.33,2023,12,Dec,18.64
CA-2023-109303,2021-04-05 08:17:07.387802072,First Class,Consumer,Washington,South,Furniture,Chairs,422.41,7,0.3,-53.89,2021,4,Apr,-12.76
CA-2020-109304,2023-04-05 12:40:05.643668384,Same Day,Consumer,Illinois,South,Office Supplies,Paper,72.13,10,0.1,11.04,2023,4,Apr,15.31
CA-2021-109305,2020-06-22 04:41:37.863611346,Standard Class,Consumer,Michigan,Central,Technology,Accessories,46.71,11,0.0,20.7,2020,6,Jun,44.32
CA-2022-109306,2023-12-27 11:50:57.487366784,Standard Class,Consumer,Texas,East,Technology,Machines,130.3,5,0.0,58.02,2023,12,Dec,44.53
CA-2023-109307,2022-11-10 19:09:17.462350528,Second Class,Home Office,New York,South,Office Supplies,Paper,168.6,10,0.4,6.81,2022,11,Nov,4.04
CA-2020-109308,2020-11-11 20:34:31.346375144,Standard Class,Corporate,New York,Central,Technology,Copiers,252.29,1,0.1,77.12,2020,11,Nov,30.57
CA-2021-109309,2021-04-03 12:27:24.829138936,Standard Class,Corporate,Pennsylvania,Central,Technology,Machines,33.91,9,0.1,12.1,2021,4,Apr,35.68
CA-2022-109310,2023-03-20 23:14:58.243858512,Standard Class,Consumer,Michigan,West,Technology,Accessories,94.04,2,0.4,9.5,2023,3,Mar,10.1
CA-2023-109311,2022-11-01 23:01:29.878420976,Second Class,Home Office,Pennsylvania,South,Technology,Phones,6.8,7,0.3,0.4,2022,11,Nov,5.88
CA-2020-109312,2023-07-11 00:33:56.043428224,Standard Class,Home Office,Texas,South,Office Supplies,Supplies,45.5,3,0.1,12.01,2023,7,Jul,26.4
CA-2021-109313,2021-12-19 03:06:53.368689648,First Class,Consumer,Georgia,Central,Furniture,Furnishings,303.46,10,0.1,62.97,2021,12,Dec,20.75
CA-2022-109314,2023-07-10 21:03:33.438735168,Standard Class,Consumer,Georgia,South,Furniture,Bookcases,388.01,6,0.2,35.93,2023,7,Jul,9.26
CA-2023-109315,2022-02-14 21:50:53.524791112,Standard Class,Consumer,Pennsylvania,West,Technology,Phones,47.37,5,0.0,19.06,2022,2,Feb,40.24
CA-2020-109316,2020-01-10 06:38:55.398008705,Standard Class,Corporate,Georgia,West,Office Supplies,Binders,107.27,6,0.1,28.45,2020,1,Jan,26.52
CA-2021-109317,2023-02-13 00:42:17.489368080,Standard Class,Consumer,Illinois,South,Furniture,Furnishings,152.26,14,0.0,59.98,2023,2,Feb,39.39
CA-2022-109318,2023-09-29 23:02:39.043378192,First Class,Corporate,Illinois,Central,Furniture,Bookcases,436.2,10,0.3,-66.14,2023,9,Sep,-15.16
CA-2023-109319,2021-03-31 19:35:26.642317504,First Class,Consumer,Michigan,East,Office Supplies,Supplies,684.78,5,0.5,-81.77,2021,3,Mar,-11.94
CA-2020-109320,2020-04-24 19:56:07.288737680,First Class,Consumer,Pennsylvania,East,Technology,Copiers,172.96,13,0.4,-23.9,2020,4,Apr,-13.82
CA-2021-109321,2021-05-01 06:38:59.720818528,Same Day,Home Office,California,East,Office Supplies,Paper,114.36,9,0.0,29.2,2021,5,May,25.53
CA-2022-109322,2022-02-26 14:21:01.900235152,First Class,Home Office,Ohio,South,Furniture,Chairs,35.03,13,0.1,7.54,2022,2,Feb,21.52
CA-2023-109323,2020-12-27 07:01:41.405913844,First Class,Corporate,Illinois,South,Furniture,Tables,165.35,12,0.0,64.21,2020,12,Dec,38.83
CA-2020-109324,2022-12-06 01:44:28.074248256,Second Class,Corporate,Washington,East,Technology,Copiers,1181.95,8,0.0,74.17,2022,12,Dec,6.28
CA-2021-109325,2022-03-04 12:21:17.390303696,Same Day,Home Office,Texas,East,Office Supplies,Storage,539.26,14,0.1,19.19,2022,3,Mar,3.56
CA-2022-109326,2022-07-08 12:31:13.938059744,First Class,Home Office,California,East,Office Supplies,Supplies,176.77,1,0.2,45.71,2022,7,Jul,25.86
CA-2023-109327,2022-11-21 05:51:13.697903632,Second Class,Corporate,Pennsylvania,Central,Technology,Accessories,201.01,14,0.0,87.82,2022,11,Nov,43.69
CA-2020-109328,2022-08-07 14:48:50.504828128,First Class,Home Office,Texas,West,Technology,Copiers,74.55,9,0.0,5.38,2022,8,Aug,7.22
CA-2021-109329,2021-06-19 08:45:34.897683496,Second Class,Corporate,Ohio,West,Office Supplies,Storage,103.84,2,0.1,10.67,2021,6,Jun,10.28
CA-2022-109330,2022-09-16 10:16:30.283684400,Same Day,Consumer,Illinois,East,Office Supplies,Supplies,172.02,5,0.0,9.27,2022,9,Sep,5.39
CA-2023-109331,2021-10-02 23:47:58.090758992,Standard Class,Home Office,New York,West,Office Supplies,Supplies,172.54,6,0.0,60.9,2021,10,Oct,35.3
CA-2020-109332,2020-07-14 14:54:27.683994596,First Class,Corporate,New York,Central,Furniture,Tables,407.79,10,0.1,99.0,2020,7,Jul,24.28
CA-2021-109333,2020-12-29 13:22:31.778656124,Second Class,Consumer,Texas,West,Office Supplies,Paper,388.42,13,0.1,76.1,2020,12,Dec,19.59
CA-2022-109334,2023-11-30 19:57:12.130885072,Standard Class,Home Office,Texas,South,Furniture,Chairs,249.78,1,0.1,61.61,2023,11,Nov,24.67
CA-2023-109335,2021-01-31 03:16:32.625206384,First Class,Corporate,New York,Central,Technology,Accessories,54.64,12,0.0,14.49,2021,1,Jan,26.52
CA-2020-109336,2023-11-27 04:17:47.013558816,Second Class,Corporate,Pennsylvania,West,Furniture,Furnishings,56.75,14,0.0,8.26,2023,11,Nov,14.56
CA-2021-109337,2020-11-29 11:04:55.211887728,Standard Class,Corporate,California,Central,Office Supplies,Supplies,61.08,7,0.0,21.48,2020,11,Nov,35.17
CA-2022-109338,2020-10-27 08:54:35.248911792,Second Class,Corporate,Texas,Central,Technology,Phones,187.83,8,0.0,68.24,2020,10,Oct,36.33
CA-2023-109339,2021-02-16 18:59:29.560214140,First Class,Home Office,California,Central,Furniture,Bookcases,19.56,1,0.0,7.66,2021,2,Feb,39.16
CA-2020-109340,2023-02-15 12:18:41.769149952,Standard Class,Consumer,Florida,South,Furniture,Tables,147.48,11,0.3,28.26,2023,2,Feb,19.16
CA-2021-109341,2023-05-21 21:54:42.633711904,Standard Class,Corporate,California,South,Furniture,Tables,607.07,10,0.0,211.88,2023,5,May,34.9
CA-2022-109342,2023-09-09 19:10:39.595737232,Standard Class,Corporate,California,East,Office Supplies,Binders,289.12,4,0.0,20.76,2023,9,Sep,7.18
CA-2023-109343,2020-11-17 20:19:58.138790212,Same Day,Home Office,Florida,West,Office Supplies,Supplies,104.51,2,0.0,6.1,2020,11,Nov,5.84
CA-2020-109344,2023-02-02 17:30:43.858508032,First Class,Consumer,Illinois,East,Technology,Accessories,73.83,5,0.1,19.63,2023,2,Feb,26.59
CA-2021-109345,2020-09-09 10:51:00.909591232,Standard Class,Home Office,Illinois,South,Office Supplies,Paper,332.19,2,0.0,24.06,2020,9,Sep,7.24
CA-2022-109346,2020-02-22 00:14:07.270725971,Second Class,Home Office,Florida,Central,Office Supplies,Supplies,201.55,9,0.0,35.55,2020,2,Feb,17.64
CA-2023-109347,2021-01-29 07:26:50.066543252,Same Day,Home Office,Ohio,Central,Office Supplies,Supplies,116.0,9,0.0,12.12,2021,1,Jan,10.45
CA-2020-109348,2022-08-18 22:33:02.368539552,First Class,Home Office,Pennsylvania,Central,Furniture,Tables,82.35,10,0.4,9.68,2022,8,Aug,11.75
CA-2021-109349,2022-11-02 02:31:52.483114016,Standard Class,Corporate,New York,Central,Office Supplies,Storage,160.19,5,0.4,-22.98,2022,11,Nov,-14.35
CA-2022-109350,2023-08-12 07:27:11.680592384,First Class,Corporate,Michigan,West,Technology,Accessories,109.61,5,0.2,-9.64,2023,8,Aug,-8.79
CA-2023-109351,2022-02-23 16:13:29.806374144,First Class,Home Office,Washington,East,Technology,Machines,325.18,4,0.0,139.78,2022,2,Feb,42.99
CA-2020-109352,2022-02-01 18:16:59.102416568,Standard Class,Consumer,Illinois,East,Office Supplies,Binders,513.46,1,0.0,150.7,2022,2,Feb,29.35
CA-2021-109353,2021-09-04 05:03:44.966228048,Standard Class,Consumer,California,East,Technology,Machines,37.82,10,0.2,-3.61,2021,9,Sep,-9.55
CA-2022-109354,2020-02-10 21:45:29.314054135,Standard Class,Home Office,Florida,South,Technology,Copiers,43.56,12,0.0,16.7,2020,2,Feb,38.34
CA-2023-109355,2022-07-22 18:22:57.895632160,Second Class,Corporate,Ohio,East,Office Supplies,Supplies,571.38,3,0.1,17.72,2022,7,Jul,3.1
CA-2020-109356,2022-10-01 16:40:52.474108160,Same Day,Corporate,Illinois,East,Office Supplies,Supplies,175.18,4,0.2,36.96,2022,10,Oct,21.1
CA-2021-109357,2023-09-02 01:20:41.547005552,Same Day,Consumer,New York,Central,Technology,Phones,47.86,7,0.1,10.1,2023,9,Sep,21.1
CA-2022-109358,2022-04-09 05:38:24.237754536,Same Day,Consumer,Ohio,West,Office Supplies,Paper,396.73,14,0.1,16.2,2022,4,Apr,4.08
CA-2023-109359,2022-11-30 08:59:46.491219296,Same Day,Home Office,Michigan,South,Office Supplies,Storage,208.86,7,0.0,73.32,2022,11,Nov,35.1
CA-2020-109360,2021-10-27 18:06:49.586231048,Standard Class,Consumer,Michigan,South,Furniture,Tables,1343.79,11,0.2,96.49,2021,10,Oct,7.18
CA-2021-109361,2022-03-30 22:59:28.839745832,Second Class,Corporate,Texas,West,Office Supplies,Binders,117.3,7,0.2,17.04,2022,3,Mar,14.53
